,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
31574,10203650,39858,NIFTY2281813800CE,NIFTY,0,2022-08-18,13800.0,0.05,50,CE,NFO-OPT,NFO
31575,10203906,39859,NIFTY2281813800PE,NIFTY,0,2022-08-18,13800.0,0.05,50,PE,NFO-OPT,NFO
31576,12492802,48800,NIFTY2281813850CE,NIFTY,0,2022-08-18,13850.0,0.05,50,CE,NFO-OPT,NFO
31577,12493058,48801,NIFTY2281813850PE,NIFTY,0,2022-08-18,13850.0,0.05,50,PE,NFO-OPT,NFO
31578,12493314,48802,NIFTY2281813900CE,NIFTY,0,2022-08-18,13900.0,0.05,50,CE,NFO-OPT,NFO
31579,12493570,48803,NIFTY2281813900PE,NIFTY,0,2022-08-18,13900.0,0.05,50,PE,NFO-OPT,NFO
31580,12493826,48804,NIFTY2281813950CE,NIFTY,0,2022-08-18,13950.0,0.05,50,CE,NFO-OPT,NFO
31581,12494082,48805,NIFTY2281813950PE,NIFTY,0,2022-08-18,13950.0,0.05,50,PE,NFO-OPT,NFO
31582,12494338,48806,NIFTY2281814000CE,NIFTY,0,2022-08-18,14000.0,0.05,50,CE,NFO-OPT,NFO
31583,12494850,48808,NIFTY2281814000PE,NIFTY,0,2022-08-18,14000.0,0.05,50,PE,NFO-OPT,NFO
31584,12495106,48809,NIFTY2281814050CE,NIFTY,0,2022-08-18,14050.0,0.05,50,CE,NFO-OPT,NFO
31585,12495618,48811,NIFTY2281814050PE,NIFTY,0,2022-08-18,14050.0,0.05,50,PE,NFO-OPT,NFO
31586,12496386,48814,NIFTY2281814100CE,NIFTY,0,2022-08-18,14100.0,0.05,50,CE,NFO-OPT,NFO
31587,12496642,48815,NIFTY2281814100PE,NIFTY,0,2022-08-18,14100.0,0.05,50,PE,NFO-OPT,NFO
31588,12496898,48816,NIFTY2281814150CE,NIFTY,0,2022-08-18,14150.0,0.05,50,CE,NFO-OPT,NFO
31589,12497154,48817,NIFTY2281814150PE,NIFTY,0,2022-08-18,14150.0,0.05,50,PE,NFO-OPT,NFO
31590,12497410,48818,NIFTY2281814200CE,NIFTY,0,2022-08-18,14200.0,0.05,50,CE,NFO-OPT,NFO
31591,12498434,48822,NIFTY2281814200PE,NIFTY,0,2022-08-18,14200.0,0.05,50,PE,NFO-OPT,NFO
31592,12498690,48823,NIFTY2281814250CE,NIFTY,0,2022-08-18,14250.0,0.05,50,CE,NFO-OPT,NFO
31593,12498946,48824,NIFTY2281814250PE,NIFTY,0,2022-08-18,14250.0,0.05,50,PE,NFO-OPT,NFO
31594,12499202,48825,NIFTY2281814300CE,NIFTY,0,2022-08-18,14300.0,0.05,50,CE,NFO-OPT,NFO
31595,12499458,48826,NIFTY2281814300PE,NIFTY,0,2022-08-18,14300.0,0.05,50,PE,NFO-OPT,NFO
31596,12499714,48827,NIFTY2281814350CE,NIFTY,0,2022-08-18,14350.0,0.05,50,CE,NFO-OPT,NFO
31597,12499970,48828,NIFTY2281814350PE,NIFTY,0,2022-08-18,14350.0,0.05,50,PE,NFO-OPT,NFO
31598,12500226,48829,NIFTY2281814400CE,NIFTY,0,2022-08-18,14400.0,0.05,50,CE,NFO-OPT,NFO
31599,12500482,48830,NIFTY2281814400PE,NIFTY,0,2022-08-18,14400.0,0.05,50,PE,NFO-OPT,NFO
31600,12500738,48831,NIFTY2281814450CE,NIFTY,0,2022-08-18,14450.0,0.05,50,CE,NFO-OPT,NFO
31601,12501250,48833,NIFTY2281814450PE,NIFTY,0,2022-08-18,14450.0,0.05,50,PE,NFO-OPT,NFO
31602,12501506,48834,NIFTY2281814500CE,NIFTY,0,2022-08-18,14500.0,0.05,50,CE,NFO-OPT,NFO
31603,12501762,48835,NIFTY2281814500PE,NIFTY,0,2022-08-18,14500.0,0.05,50,PE,NFO-OPT,NFO
31604,12502018,48836,NIFTY2281814550CE,NIFTY,0,2022-08-18,14550.0,0.05,50,CE,NFO-OPT,NFO
31605,12502274,48837,NIFTY2281814550PE,NIFTY,0,2022-08-18,14550.0,0.05,50,PE,NFO-OPT,NFO
31606,12502530,48838,NIFTY2281814600CE,NIFTY,0,2022-08-18,14600.0,0.05,50,CE,NFO-OPT,NFO
31607,12502786,48839,NIFTY2281814600PE,NIFTY,0,2022-08-18,14600.0,0.05,50,PE,NFO-OPT,NFO
31608,12503042,48840,NIFTY2281814650CE,NIFTY,0,2022-08-18,14650.0,0.05,50,CE,NFO-OPT,NFO
31609,12503298,48841,NIFTY2281814650PE,NIFTY,0,2022-08-18,14650.0,0.05,50,PE,NFO-OPT,NFO
31610,12503554,48842,NIFTY2281814700CE,NIFTY,0,2022-08-18,14700.0,0.05,50,CE,NFO-OPT,NFO
31611,12504834,48847,NIFTY2281814700PE,NIFTY,0,2022-08-18,14700.0,0.05,50,PE,NFO-OPT,NFO
31612,12505090,48848,NIFTY2281814750CE,NIFTY,0,2022-08-18,14750.0,0.05,50,CE,NFO-OPT,NFO
31613,12505346,48849,NIFTY2281814750PE,NIFTY,0,2022-08-18,14750.0,0.05,50,PE,NFO-OPT,NFO
31614,12505858,48851,NIFTY2281814800CE,NIFTY,0,2022-08-18,14800.0,0.05,50,CE,NFO-OPT,NFO
31615,12506370,48853,NIFTY2281814800PE,NIFTY,0,2022-08-18,14800.0,0.05,50,PE,NFO-OPT,NFO
31616,12506626,48854,NIFTY2281814850CE,NIFTY,0,2022-08-18,14850.0,0.05,50,CE,NFO-OPT,NFO
31617,12507394,48857,NIFTY2281814850PE,NIFTY,0,2022-08-18,14850.0,0.05,50,PE,NFO-OPT,NFO
31618,12507650,48858,NIFTY2281814900CE,NIFTY,0,2022-08-18,14900.0,0.05,50,CE,NFO-OPT,NFO
31619,12507906,48859,NIFTY2281814900PE,NIFTY,0,2022-08-18,14900.0,0.05,50,PE,NFO-OPT,NFO
31620,12508162,48860,NIFTY2281814950CE,NIFTY,0,2022-08-18,14950.0,0.05,50,CE,NFO-OPT,NFO
31621,12508418,48861,NIFTY2281814950PE,NIFTY,0,2022-08-18,14950.0,0.05,50,PE,NFO-OPT,NFO
31622,12508674,48862,NIFTY2281815000CE,NIFTY,0,2022-08-18,15000.0,0.05,50,CE,NFO-OPT,NFO
31623,12510210,48868,NIFTY2281815000PE,NIFTY,0,2022-08-18,15000.0,0.05,50,PE,NFO-OPT,NFO
31624,12510466,48869,NIFTY2281815050CE,NIFTY,0,2022-08-18,15050.0,0.05,50,CE,NFO-OPT,NFO
31625,12510722,48870,NIFTY2281815050PE,NIFTY,0,2022-08-18,15050.0,0.05,50,PE,NFO-OPT,NFO
31626,12511746,48874,NIFTY2281815100CE,NIFTY,0,2022-08-18,15100.0,0.05,50,CE,NFO-OPT,NFO
31627,12512002,48875,NIFTY2281815100PE,NIFTY,0,2022-08-18,15100.0,0.05,50,PE,NFO-OPT,NFO
31628,12512770,48878,NIFTY2281815150CE,NIFTY,0,2022-08-18,15150.0,0.05,50,CE,NFO-OPT,NFO
31629,12513538,48881,NIFTY2281815150PE,NIFTY,0,2022-08-18,15150.0,0.05,50,PE,NFO-OPT,NFO
31630,12513794,48882,NIFTY2281815200CE,NIFTY,0,2022-08-18,15200.0,0.05,50,CE,NFO-OPT,NFO
31631,12514306,48884,NIFTY2281815200PE,NIFTY,0,2022-08-18,15200.0,0.05,50,PE,NFO-OPT,NFO
31632,12514562,48885,NIFTY2281815250CE,NIFTY,0,2022-08-18,15250.0,0.05,50,CE,NFO-OPT,NFO
31633,12514818,48886,NIFTY2281815250PE,NIFTY,0,2022-08-18,15250.0,0.05,50,PE,NFO-OPT,NFO
31634,12515074,48887,NIFTY2281815300CE,NIFTY,0,2022-08-18,15300.0,0.05,50,CE,NFO-OPT,NFO
31635,12515330,48888,NIFTY2281815300PE,NIFTY,0,2022-08-18,15300.0,0.05,50,PE,NFO-OPT,NFO
31636,12515586,48889,NIFTY2281815350CE,NIFTY,0,2022-08-18,15350.0,0.05,50,CE,NFO-OPT,NFO
31637,12515842,48890,NIFTY2281815350PE,NIFTY,0,2022-08-18,15350.0,0.05,50,PE,NFO-OPT,NFO
31638,12516354,48892,NIFTY2281815400CE,NIFTY,0,2022-08-18,15400.0,0.05,50,CE,NFO-OPT,NFO
31639,12516610,48893,NIFTY2281815400PE,NIFTY,0,2022-08-18,15400.0,0.05,50,PE,NFO-OPT,NFO
31640,12518146,48899,NIFTY2281815450CE,NIFTY,0,2022-08-18,15450.0,0.05,50,CE,NFO-OPT,NFO
31641,12518402,48900,NIFTY2281815450PE,NIFTY,0,2022-08-18,15450.0,0.05,50,PE,NFO-OPT,NFO
31642,12518658,48901,NIFTY2281815500CE,NIFTY,0,2022-08-18,15500.0,0.05,50,CE,NFO-OPT,NFO
31643,12520450,48908,NIFTY2281815500PE,NIFTY,0,2022-08-18,15500.0,0.05,50,PE,NFO-OPT,NFO
31644,12520706,48909,NIFTY2281815550CE,NIFTY,0,2022-08-18,15550.0,0.05,50,CE,NFO-OPT,NFO
31645,12521986,48914,NIFTY2281815550PE,NIFTY,0,2022-08-18,15550.0,0.05,50,PE,NFO-OPT,NFO
31646,12522242,48915,NIFTY2281815600CE,NIFTY,0,2022-08-18,15600.0,0.05,50,CE,NFO-OPT,NFO
31647,12523522,48920,NIFTY2281815600PE,NIFTY,0,2022-08-18,15600.0,0.05,50,PE,NFO-OPT,NFO
31648,12523778,48921,NIFTY2281815650CE,NIFTY,0,2022-08-18,15650.0,0.05,50,CE,NFO-OPT,NFO
31649,12524034,48922,NIFTY2281815650PE,NIFTY,0,2022-08-18,15650.0,0.05,50,PE,NFO-OPT,NFO
31650,12524290,48923,NIFTY2281815700CE,NIFTY,0,2022-08-18,15700.0,0.05,50,CE,NFO-OPT,NFO
31651,12524546,48924,NIFTY2281815700PE,NIFTY,0,2022-08-18,15700.0,0.05,50,PE,NFO-OPT,NFO
31652,12524802,48925,NIFTY2281815750CE,NIFTY,0,2022-08-18,15750.0,0.05,50,CE,NFO-OPT,NFO
31653,12525058,48926,NIFTY2281815750PE,NIFTY,0,2022-08-18,15750.0,0.05,50,PE,NFO-OPT,NFO
31654,12525314,48927,NIFTY2281815800CE,NIFTY,0,2022-08-18,15800.0,0.05,50,CE,NFO-OPT,NFO
31655,12525570,48928,NIFTY2281815800PE,NIFTY,0,2022-08-18,15800.0,0.05,50,PE,NFO-OPT,NFO
31656,12526082,48930,NIFTY2281815850CE,NIFTY,0,2022-08-18,15850.0,0.05,50,CE,NFO-OPT,NFO
31657,12527106,48934,NIFTY2281815850PE,NIFTY,0,2022-08-18,15850.0,0.05,50,PE,NFO-OPT,NFO
31658,12527362,48935,NIFTY2281815900CE,NIFTY,0,2022-08-18,15900.0,0.05,50,CE,NFO-OPT,NFO
31659,12527618,48936,NIFTY2281815900PE,NIFTY,0,2022-08-18,15900.0,0.05,50,PE,NFO-OPT,NFO
31660,12527874,48937,NIFTY2281815950CE,NIFTY,0,2022-08-18,15950.0,0.05,50,CE,NFO-OPT,NFO
31661,12528386,48939,NIFTY2281815950PE,NIFTY,0,2022-08-18,15950.0,0.05,50,PE,NFO-OPT,NFO
31662,12528642,48940,NIFTY2281816000CE,NIFTY,0,2022-08-18,16000.0,0.05,50,CE,NFO-OPT,NFO
31663,12529154,48942,NIFTY2281816000PE,NIFTY,0,2022-08-18,16000.0,0.05,50,PE,NFO-OPT,NFO
31664,12529410,48943,NIFTY2281816050CE,NIFTY,0,2022-08-18,16050.0,0.05,50,CE,NFO-OPT,NFO
31665,12532226,48954,NIFTY2281816050PE,NIFTY,0,2022-08-18,16050.0,0.05,50,PE,NFO-OPT,NFO
31666,12532994,48957,NIFTY2281816100CE,NIFTY,0,2022-08-18,16100.0,0.05,50,CE,NFO-OPT,NFO
31667,12533250,48958,NIFTY2281816100PE,NIFTY,0,2022-08-18,16100.0,0.05,50,PE,NFO-OPT,NFO
31668,12533506,48959,NIFTY2281816150CE,NIFTY,0,2022-08-18,16150.0,0.05,50,CE,NFO-OPT,NFO
31669,12533762,48960,NIFTY2281816150PE,NIFTY,0,2022-08-18,16150.0,0.05,50,PE,NFO-OPT,NFO
31670,12534018,48961,NIFTY2281816200CE,NIFTY,0,2022-08-18,16200.0,0.05,50,CE,NFO-OPT,NFO
31671,12534274,48962,NIFTY2281816200PE,NIFTY,0,2022-08-18,16200.0,0.05,50,PE,NFO-OPT,NFO
31672,12534530,48963,NIFTY2281816250CE,NIFTY,0,2022-08-18,16250.0,0.05,50,CE,NFO-OPT,NFO
31673,12534786,48964,NIFTY2281816250PE,NIFTY,0,2022-08-18,16250.0,0.05,50,PE,NFO-OPT,NFO
31674,12535042,48965,NIFTY2281816300CE,NIFTY,0,2022-08-18,16300.0,0.05,50,CE,NFO-OPT,NFO
31675,12535298,48966,NIFTY2281816300PE,NIFTY,0,2022-08-18,16300.0,0.05,50,PE,NFO-OPT,NFO
31676,12536578,48971,NIFTY2281816350CE,NIFTY,0,2022-08-18,16350.0,0.05,50,CE,NFO-OPT,NFO
31677,12536834,48972,NIFTY2281816350PE,NIFTY,0,2022-08-18,16350.0,0.05,50,PE,NFO-OPT,NFO
31678,12537090,48973,NIFTY2281816400CE,NIFTY,0,2022-08-18,16400.0,0.05,50,CE,NFO-OPT,NFO
31679,12537346,48974,NIFTY2281816400PE,NIFTY,0,2022-08-18,16400.0,0.05,50,PE,NFO-OPT,NFO
31680,12537602,48975,NIFTY2281816450CE,NIFTY,0,2022-08-18,16450.0,0.05,50,CE,NFO-OPT,NFO
31681,12537858,48976,NIFTY2281816450PE,NIFTY,0,2022-08-18,16450.0,0.05,50,PE,NFO-OPT,NFO
31682,12539650,48983,NIFTY2281816500CE,NIFTY,0,2022-08-18,16500.0,0.05,50,CE,NFO-OPT,NFO
31683,12539906,48984,NIFTY2281816500PE,NIFTY,0,2022-08-18,16500.0,0.05,50,PE,NFO-OPT,NFO
31684,12540162,48985,NIFTY2281816550CE,NIFTY,0,2022-08-18,16550.0,0.05,50,CE,NFO-OPT,NFO
31685,12540418,48986,NIFTY2281816550PE,NIFTY,0,2022-08-18,16550.0,0.05,50,PE,NFO-OPT,NFO
31686,12540674,48987,NIFTY2281816600CE,NIFTY,0,2022-08-18,16600.0,0.05,50,CE,NFO-OPT,NFO
31687,12540930,48988,NIFTY2281816600PE,NIFTY,0,2022-08-18,16600.0,0.05,50,PE,NFO-OPT,NFO
31688,12541186,48989,NIFTY2281816650CE,NIFTY,0,2022-08-18,16650.0,0.05,50,CE,NFO-OPT,NFO
31689,12541442,48990,NIFTY2281816650PE,NIFTY,0,2022-08-18,16650.0,0.05,50,PE,NFO-OPT,NFO
31690,12543234,48997,NIFTY2281816700CE,NIFTY,0,2022-08-18,16700.0,0.05,50,CE,NFO-OPT,NFO
31691,12543490,48998,NIFTY2281816700PE,NIFTY,0,2022-08-18,16700.0,0.05,50,PE,NFO-OPT,NFO
31692,12544770,49003,NIFTY2281816750CE,NIFTY,0,2022-08-18,16750.0,0.05,50,CE,NFO-OPT,NFO
31693,12545026,49004,NIFTY2281816750PE,NIFTY,0,2022-08-18,16750.0,0.05,50,PE,NFO-OPT,NFO
31694,12545282,49005,NIFTY2281816800CE,NIFTY,0,2022-08-18,16800.0,0.05,50,CE,NFO-OPT,NFO
31695,12545538,49006,NIFTY2281816800PE,NIFTY,0,2022-08-18,16800.0,0.05,50,PE,NFO-OPT,NFO
31696,12545794,49007,NIFTY2281816850CE,NIFTY,0,2022-08-18,16850.0,0.05,50,CE,NFO-OPT,NFO
31697,12546050,49008,NIFTY2281816850PE,NIFTY,0,2022-08-18,16850.0,0.05,50,PE,NFO-OPT,NFO
31698,13821442,53990,NIFTY2281816900CE,NIFTY,0,2022-08-18,16900.0,0.05,50,CE,NFO-OPT,NFO
31699,13821698,53991,NIFTY2281816900PE,NIFTY,0,2022-08-18,16900.0,0.05,50,PE,NFO-OPT,NFO
31700,13822466,53994,NIFTY2281816950CE,NIFTY,0,2022-08-18,16950.0,0.05,50,CE,NFO-OPT,NFO
31701,13822722,53995,NIFTY2281816950PE,NIFTY,0,2022-08-18,16950.0,0.05,50,PE,NFO-OPT,NFO
31702,13824002,54000,NIFTY2281817000CE,NIFTY,0,2022-08-18,17000.0,0.05,50,CE,NFO-OPT,NFO
31703,13824258,54001,NIFTY2281817000PE,NIFTY,0,2022-08-18,17000.0,0.05,50,PE,NFO-OPT,NFO
31704,13824514,54002,NIFTY2281817050CE,NIFTY,0,2022-08-18,17050.0,0.05,50,CE,NFO-OPT,NFO
31705,13824770,54003,NIFTY2281817050PE,NIFTY,0,2022-08-18,17050.0,0.05,50,PE,NFO-OPT,NFO
31706,13825026,54004,NIFTY2281817100CE,NIFTY,0,2022-08-18,17100.0,0.05,50,CE,NFO-OPT,NFO
31707,13825282,54005,NIFTY2281817100PE,NIFTY,0,2022-08-18,17100.0,0.05,50,PE,NFO-OPT,NFO
31708,13825538,54006,NIFTY2281817150CE,NIFTY,0,2022-08-18,17150.0,0.05,50,CE,NFO-OPT,NFO
31709,13825794,54007,NIFTY2281817150PE,NIFTY,0,2022-08-18,17150.0,0.05,50,PE,NFO-OPT,NFO
31710,9015042,35215,NIFTY2281817200CE,NIFTY,0,2022-08-18,17200.0,0.05,50,CE,NFO-OPT,NFO
31711,9016578,35221,NIFTY2281817200PE,NIFTY,0,2022-08-18,17200.0,0.05,50,PE,NFO-OPT,NFO
31712,12572674,49112,NIFTY2281817250CE,NIFTY,0,2022-08-18,17250.0,0.05,50,CE,NFO-OPT,NFO
31713,12572930,49113,NIFTY2281817250PE,NIFTY,0,2022-08-18,17250.0,0.05,50,PE,NFO-OPT,NFO
31714,12573186,49114,NIFTY2281817300CE,NIFTY,0,2022-08-18,17300.0,0.05,50,CE,NFO-OPT,NFO
31715,12573442,49115,NIFTY2281817300PE,NIFTY,0,2022-08-18,17300.0,0.05,50,PE,NFO-OPT,NFO
31716,12573698,49116,NIFTY2281817350CE,NIFTY,0,2022-08-18,17350.0,0.05,50,CE,NFO-OPT,NFO
31717,12573954,49117,NIFTY2281817350PE,NIFTY,0,2022-08-18,17350.0,0.05,50,PE,NFO-OPT,NFO
31718,12556802,49050,NIFTY22SEP10000CE,NIFTY,0,2022-09-29,10000.0,0.05,50,CE,NFO-OPT,NFO
31719,12557058,49051,NIFTY22SEP10000PE,NIFTY,0,2022-09-29,10000.0,0.05,50,PE,NFO-OPT,NFO
31720,14256386,55689,NIFTY22SEP11000CE,NIFTY,0,2022-09-29,11000.0,0.05,50,CE,NFO-OPT,NFO
31721,14256642,55690,NIFTY22SEP11000PE,NIFTY,0,2022-09-29,11000.0,0.05,50,PE,NFO-OPT,NFO
31722,14999298,58591,NIFTY22SEP12000CE,NIFTY,0,2022-09-29,12000.0,0.05,50,CE,NFO-OPT,NFO
31723,14999554,58592,NIFTY22SEP12000PE,NIFTY,0,2022-09-29,12000.0,0.05,50,PE,NFO-OPT,NFO
31724,14999810,58593,NIFTY22SEP13000CE,NIFTY,0,2022-09-29,13000.0,0.05,50,CE,NFO-OPT,NFO
31725,15000066,58594,NIFTY22SEP13000PE,NIFTY,0,2022-09-29,13000.0,0.05,50,PE,NFO-OPT,NFO
31726,14041858,54851,NIFTY22SEP14000CE,NIFTY,0,2022-09-29,14000.0,0.05,50,CE,NFO-OPT,NFO
31727,14042114,54852,NIFTY22SEP14000PE,NIFTY,0,2022-09-29,14000.0,0.05,50,PE,NFO-OPT,NFO
31728,9281538,36256,NIFTY22SEP14500CE,NIFTY,0,2022-09-29,14500.0,0.05,50,CE,NFO-OPT,NFO
31729,18640898,72816,NIFTY22SEP15000CE,NIFTY,0,2022-09-29,15000.0,0.05,50,CE,NFO-OPT,NFO
31730,18641154,72817,NIFTY22SEP15000PE,NIFTY,0,2022-09-29,15000.0,0.05,50,PE,NFO-OPT,NFO
31731,18641922,72820,NIFTY22SEP16000CE,NIFTY,0,2022-09-29,16000.0,0.05,50,CE,NFO-OPT,NFO
31732,18646274,72837,NIFTY22SEP16000PE,NIFTY,0,2022-09-29,16000.0,0.05,50,PE,NFO-OPT,NFO
31733,18647042,72840,NIFTY22SEP17000CE,NIFTY,0,2022-09-29,17000.0,0.05,50,CE,NFO-OPT,NFO
31734,18647298,72841,NIFTY22SEP17000PE,NIFTY,0,2022-09-29,17000.0,0.05,50,PE,NFO-OPT,NFO
31735,18648066,72844,NIFTY22SEP18000CE,NIFTY,0,2022-09-29,18000.0,0.05,50,CE,NFO-OPT,NFO
31736,18648322,72845,NIFTY22SEP18000PE,NIFTY,0,2022-09-29,18000.0,0.05,50,PE,NFO-OPT,NFO
31737,18649090,72848,NIFTY22SEP19000CE,NIFTY,0,2022-09-29,19000.0,0.05,50,CE,NFO-OPT,NFO
31738,18649346,72849,NIFTY22SEP19000PE,NIFTY,0,2022-09-29,19000.0,0.05,50,PE,NFO-OPT,NFO
31739,18650114,72852,NIFTY22SEP20000CE,NIFTY,0,2022-09-29,20000.0,0.05,50,CE,NFO-OPT,NFO
31740,18650370,72853,NIFTY22SEP20000PE,NIFTY,0,2022-09-29,20000.0,0.05,50,PE,NFO-OPT,NFO
31741,13167106,51434,NIFTY22SEP21000CE,NIFTY,0,2022-09-29,21000.0,0.05,50,CE,NFO-OPT,NFO
31742,13167362,51435,NIFTY22SEP21000PE,NIFTY,0,2022-09-29,21000.0,0.05,50,PE,NFO-OPT,NFO
31743,15000322,58595,NIFTY22SEP22000CE,NIFTY,0,2022-09-29,22000.0,0.05,50,CE,NFO-OPT,NFO
31744,15000578,58596,NIFTY22SEP22000PE,NIFTY,0,2022-09-29,22000.0,0.05,50,PE,NFO-OPT,NFO
31745,9648898,37691,NIFTY22SEP23000CE,NIFTY,0,2022-09-29,23000.0,0.05,50,CE,NFO-OPT,NFO
31746,9649410,37693,NIFTY22SEP23000PE,NIFTY,0,2022-09-29,23000.0,0.05,50,PE,NFO-OPT,NFO
31747,12664578,49471,NIFTY2290114050CE,NIFTY,0,2022-09-01,14050.0,0.05,50,CE,NFO-OPT,NFO
31748,12664834,49472,NIFTY2290114050PE,NIFTY,0,2022-09-01,14050.0,0.05,50,PE,NFO-OPT,NFO
31749,12665602,49475,NIFTY2290114100CE,NIFTY,0,2022-09-01,14100.0,0.05,50,CE,NFO-OPT,NFO
31750,12665858,49476,NIFTY2290114100PE,NIFTY,0,2022-09-01,14100.0,0.05,50,PE,NFO-OPT,NFO
31751,12667650,49483,NIFTY2290114150CE,NIFTY,0,2022-09-01,14150.0,0.05,50,CE,NFO-OPT,NFO
31752,12667906,49484,NIFTY2290114150PE,NIFTY,0,2022-09-01,14150.0,0.05,50,PE,NFO-OPT,NFO
31753,12668162,49485,NIFTY2290114200CE,NIFTY,0,2022-09-01,14200.0,0.05,50,CE,NFO-OPT,NFO
31754,12668418,49486,NIFTY2290114200PE,NIFTY,0,2022-09-01,14200.0,0.05,50,PE,NFO-OPT,NFO
31755,12668674,49487,NIFTY2290114250CE,NIFTY,0,2022-09-01,14250.0,0.05,50,CE,NFO-OPT,NFO
31756,12668930,49488,NIFTY2290114250PE,NIFTY,0,2022-09-01,14250.0,0.05,50,PE,NFO-OPT,NFO
31757,12669698,49491,NIFTY2290114300CE,NIFTY,0,2022-09-01,14300.0,0.05,50,CE,NFO-OPT,NFO
31758,12669954,49492,NIFTY2290114300PE,NIFTY,0,2022-09-01,14300.0,0.05,50,PE,NFO-OPT,NFO
31759,12670210,49493,NIFTY2290114350CE,NIFTY,0,2022-09-01,14350.0,0.05,50,CE,NFO-OPT,NFO
31760,12670466,49494,NIFTY2290114350PE,NIFTY,0,2022-09-01,14350.0,0.05,50,PE,NFO-OPT,NFO
31761,12670722,49495,NIFTY2290114400CE,NIFTY,0,2022-09-01,14400.0,0.05,50,CE,NFO-OPT,NFO
31762,12671490,49498,NIFTY2290114400PE,NIFTY,0,2022-09-01,14400.0,0.05,50,PE,NFO-OPT,NFO
31763,12672258,49501,NIFTY2290114450CE,NIFTY,0,2022-09-01,14450.0,0.05,50,CE,NFO-OPT,NFO
31764,12672514,49502,NIFTY2290114450PE,NIFTY,0,2022-09-01,14450.0,0.05,50,PE,NFO-OPT,NFO
31765,12672770,49503,NIFTY2290114500CE,NIFTY,0,2022-09-01,14500.0,0.05,50,CE,NFO-OPT,NFO
31766,12673026,49504,NIFTY2290114500PE,NIFTY,0,2022-09-01,14500.0,0.05,50,PE,NFO-OPT,NFO
31767,12673282,49505,NIFTY2290114550CE,NIFTY,0,2022-09-01,14550.0,0.05,50,CE,NFO-OPT,NFO
31768,12673538,49506,NIFTY2290114550PE,NIFTY,0,2022-09-01,14550.0,0.05,50,PE,NFO-OPT,NFO
31769,12673794,49507,NIFTY2290114600CE,NIFTY,0,2022-09-01,14600.0,0.05,50,CE,NFO-OPT,NFO
31770,12674050,49508,NIFTY2290114600PE,NIFTY,0,2022-09-01,14600.0,0.05,50,PE,NFO-OPT,NFO
31771,12674306,49509,NIFTY2290114650CE,NIFTY,0,2022-09-01,14650.0,0.05,50,CE,NFO-OPT,NFO
31772,12674562,49510,NIFTY2290114650PE,NIFTY,0,2022-09-01,14650.0,0.05,50,PE,NFO-OPT,NFO
31773,12674818,49511,NIFTY2290114700CE,NIFTY,0,2022-09-01,14700.0,0.05,50,CE,NFO-OPT,NFO
31774,12675074,49512,NIFTY2290114700PE,NIFTY,0,2022-09-01,14700.0,0.05,50,PE,NFO-OPT,NFO
31775,12675330,49513,NIFTY2290114750CE,NIFTY,0,2022-09-01,14750.0,0.05,50,CE,NFO-OPT,NFO
31776,12675586,49514,NIFTY2290114750PE,NIFTY,0,2022-09-01,14750.0,0.05,50,PE,NFO-OPT,NFO
31777,12677122,49520,NIFTY2290114800CE,NIFTY,0,2022-09-01,14800.0,0.05,50,CE,NFO-OPT,NFO
31778,12677378,49521,NIFTY2290114800PE,NIFTY,0,2022-09-01,14800.0,0.05,50,PE,NFO-OPT,NFO
31779,12683010,49543,NIFTY2290114850CE,NIFTY,0,2022-09-01,14850.0,0.05,50,CE,NFO-OPT,NFO
31780,12686338,49556,NIFTY2290114850PE,NIFTY,0,2022-09-01,14850.0,0.05,50,PE,NFO-OPT,NFO
31781,12686594,49557,NIFTY2290114900CE,NIFTY,0,2022-09-01,14900.0,0.05,50,CE,NFO-OPT,NFO
31782,12686850,49558,NIFTY2290114900PE,NIFTY,0,2022-09-01,14900.0,0.05,50,PE,NFO-OPT,NFO
31783,12687106,49559,NIFTY2290114950CE,NIFTY,0,2022-09-01,14950.0,0.05,50,CE,NFO-OPT,NFO
31784,12687362,49560,NIFTY2290114950PE,NIFTY,0,2022-09-01,14950.0,0.05,50,PE,NFO-OPT,NFO
31785,12687618,49561,NIFTY2290115000CE,NIFTY,0,2022-09-01,15000.0,0.05,50,CE,NFO-OPT,NFO
31786,12687874,49562,NIFTY2290115000PE,NIFTY,0,2022-09-01,15000.0,0.05,50,PE,NFO-OPT,NFO
31787,12688130,49563,NIFTY2290115050CE,NIFTY,0,2022-09-01,15050.0,0.05,50,CE,NFO-OPT,NFO
31788,12688386,49564,NIFTY2290115050PE,NIFTY,0,2022-09-01,15050.0,0.05,50,PE,NFO-OPT,NFO
31789,12688642,49565,NIFTY2290115100CE,NIFTY,0,2022-09-01,15100.0,0.05,50,CE,NFO-OPT,NFO
31790,12688898,49566,NIFTY2290115100PE,NIFTY,0,2022-09-01,15100.0,0.05,50,PE,NFO-OPT,NFO
31791,12689154,49567,NIFTY2290115150CE,NIFTY,0,2022-09-01,15150.0,0.05,50,CE,NFO-OPT,NFO
31792,12689666,49569,NIFTY2290115150PE,NIFTY,0,2022-09-01,15150.0,0.05,50,PE,NFO-OPT,NFO
31793,12691202,49575,NIFTY2290115200CE,NIFTY,0,2022-09-01,15200.0,0.05,50,CE,NFO-OPT,NFO
